"","subject","node.i","node.j","value"
"8955",5,15,12,0
"9705",5,15,13,0
"10455",5,15,14,0
"11205",5,15,15,-1
"6",6,1,1,-1
"756",6,1,2,0.438988048968704
"1506",6,1,3,0
"2256",6,1,4,0
"3006",6,1,5,0.444365348950367
"3756",6,1,6,0
"4506",6,1,7,0
"5256",6,1,8,0
"6006",6,1,9,0
"6756",6,1,10,0
"7506",6,1,11,0
"8256",6,1,12,0
"9006",6,1,13,0
"9756",6,1,14,0
"10506",6,1,15,0
"56",6,2,1,0
"806",6,2,2,-1
"1556",6,2,3,0.408798710657979
"2306",6,2,4,0
"3056",6,2,5,0
"3806",6,2,6,0
"4556",6,2,7,0
"5306",6,2,8,0
"6056",6,2,9,0
"6806",6,2,10,0
"7556",6,2,11,0
"8306",6,2,12,0
"9056",6,2,13,0
"9806",6,2,14,0
"10556",6,2,15,0
"106",6,3,1,0
"856",6,3,2,0
"1606",6,3,3,-1
"2356",6,3,4,0.336453477452068
"3106",6,3,5,0
"3856",6,3,6,0
"4606",6,3,7,0
"5356",6,3,8,0.423405701284718
"6106",6,3,9,0
"6856",6,3,10,0
"7606",6,3,11,0
"8356",6,3,12,0
"9106",6,3,13,0.402146613887909
"9856",6,3,14,0
"10606",6,3,15,0
"156",6,4,1,0
"906",6,4,2,0
"1656",6,4,3,0
"2406",6,4,4,-1
"3156",6,4,5,0.344042669780376
"3906",6,4,6,0
"4656",6,4,7,0
"5406",6,4,8,0
"6156",6,4,9,0
"6906",6,4,10,0
"7656",6,4,11,0
"8406",6,4,12,0
"9156",6,4,13,0
"9906",6,4,14,0
"10656",6,4,15,0
"206",6,5,1,0
"956",6,5,2,0
"1706",6,5,3,0
"2456",6,5,4,0
"3206",6,5,5,-1
"3956",6,5,6,0
"4706",6,5,7,0
"5456",6,5,8,0
"6206",6,5,9,0
"6956",6,5,10,0
"7706",6,5,11,0
"8456",6,5,12,0
"9206",6,5,13,0
"9956",6,5,14,0
"10706",6,5,15,0
"256",6,6,1,0
"1006",6,6,2,0
"1756",6,6,3,0
"2506",6,6,4,0
"3256",6,6,5,0
"4006",6,6,6,-1
"4756",6,6,7,0.305009620145235
"5506",6,6,8,0
"6256",6,6,9,0
"7006",6,6,10,0.373439314866745
"7756",6,6,11,0
"8506",6,6,12,0
"9256",6,6,13,0
"10006",6,6,14,0
"10756",6,6,15,0
"306",6,7,1,0
"1056",6,7,2,0
"1806",6,7,3,0
"2556",6,7,4,0
"3306",6,7,5,0
"4056",6,7,6,0
"4806",6,7,7,-1
"5556",6,7,8,0.478118161787839
"6306",6,7,9,0
"7056",6,7,10,0
"7806",6,7,11,0
"8556",6,7,12,0
"9306",6,7,13,0
"10056",6,7,14,0
"10806",6,7,15,0
"356",6,8,1,0
"1106",6,8,2,0
"1856",6,8,3,0
"2606",6,8,4,0
"3356",6,8,5,0
"4106",6,8,6,0
"4856",6,8,7,0
"5606",6,8,8,-1
"6356",6,8,9,0.456896064572327
"7106",6,8,10,0
"7856",6,8,11,0
"8606",6,8,12,0
"9356",6,8,13,0.299605553325228
"10106",6,8,14,0
"10856",6,8,15,0
"406",6,9,1,0
"1156",6,9,2,0
"1906",6,9,3,0
"2656",6,9,4,0
"3406",6,9,5,0
"4156",6,9,6,0
"4906",6,9,7,0
"5656",6,9,8,0
"6406",6,9,9,-1
"7156",6,9,10,0.317828570830374
"7906",6,9,11,0
"8656",6,9,12,0
"9406",6,9,13,0
"10156",6,9,14,0
"10906",6,9,15,0
"456",6,10,1,0
"1206",6,10,2,0
"1956",6,10,3,0
"2706",6,10,4,0
"3456",6,10,5,0
"4206",6,10,6,0
"4956",6,10,7,0
"5706",6,10,8,0
"6456",6,10,9,0
"7206",6,10,10,-1
"7956",6,10,11,0
"8706",6,10,12,0
"9456",6,10,13,0
"10206",6,10,14,0
"10956",6,10,15,0
"506",6,11,1,0
"1256",6,11,2,0
"2006",6,11,3,0
"2756",6,11,4,0
"3506",6,11,5,0
"4256",6,11,6,0
"5006",6,11,7,0
"5756",6,11,8,0
"6506",6,11,9,0
"7256",6,11,10,0
"8006",6,11,11,-1
"8756",6,11,12,0.28122229835302
"9506",6,11,13,0
"10256",6,11,14,0
"11006",6,11,15,0.432736756408083
"556",6,12,1,0
"1306",6,12,2,0
"2056",6,12,3,0
"2806",6,12,4,0
"3556",6,12,5,0
"4306",6,12,6,0
"5056",6,12,7,0
"5806",6,12,8,0
"6556",6,12,9,0
"7306",6,12,10,0
"8056",6,12,11,0
"8806",6,12,12,-1
"9556",6,12,13,0.2
"10306",6,12,14,0
"11056",6,12,15,0
"606",6,13,1,0
"1356",6,13,2,0
"2106",6,13,3,0
"2856",6,13,4,0
"3606",6,13,5,0
"4356",6,13,6,0
"5106",6,13,7,0
"5856",6,13,8,0
"6606",6,13,9,0
"7356",6,13,10,0
"8106",6,13,11,0
"8856",6,13,12,0
"9606",6,13,13,-1
"10356",6,13,14,0.498633739100202
"11106",6,13,15,0
"656",6,14,1,0
"1406",6,14,2,0
"2156",6,14,3,0
"2906",6,14,4,0
"3656",6,14,5,0
"4406",6,14,6,0
"5156",6,14,7,0
"5906",6,14,8,0
"6656",6,14,9,0
"7406",6,14,10,0
"8156",6,14,11,0
"8906",6,14,12,0
"9656",6,14,13,0
"10406",6,14,14,-1
"11156",6,14,15,0.348136493365525
"706",6,15,1,0
"1456",6,15,2,0
"2206",6,15,3,0
"2956",6,15,4,0
"3706",6,15,5,0
"4456",6,15,6,0
"5206",6,15,7,0
"5956",6,15,8,0
"6706",6,15,9,0
"7456",6,15,10,0
"8206",6,15,11,0
"8956",6,15,12,0
"9706",6,15,13,0
"10456",6,15,14,0
"11206",6,15,15,-1
"7",7,1,1,-1
"757",7,1,2,0.305285393526146
"1507",7,1,3,0
"2257",7,1,4,0
"3007",7,1,5,0.547247993441992
"3757",7,1,6,0
"4507",7,1,7,0
"5257",7,1,8,0
"6007",7,1,9,0
"6757",7,1,10,0
"7507",7,1,11,0
"8257",7,1,12,0
"9007",7,1,13,0
"9757",7,1,14,0
"10507",7,1,15,0
"57",7,2,1,0
"807",7,2,2,-1
"1557",7,2,3,0.362557080497083
"2307",7,2,4,0
"3057",7,2,5,0
"3807",7,2,6,0
"4557",7,2,7,0
"5307",7,2,8,0
"6057",7,2,9,0
"6807",7,2,10,0
"7557",7,2,11,0
"8307",7,2,12,0
"9057",7,2,13,0
"9807",7,2,14,0
"10557",7,2,15,0
"107",7,3,1,0
"857",7,3,2,0
"1607",7,3,3,-1
"2357",7,3,4,0.281411378619147
"3107",7,3,5,0
"3857",7,3,6,0
"4607",7,3,7,0
"5357",7,3,8,0.353939482049385
"6107",7,3,9,0
"6857",7,3,10,0
"7607",7,3,11,0
"8357",7,3,12,0
"9107",7,3,13,0.373756004716167
"9857",7,3,14,0
"10607",7,3,15,0
"157",7,4,1,0
"907",7,4,2,0
"1657",7,4,3,0
"2407",7,4,4,-1
"3157",7,4,5,0.294409707647631
"3907",7,4,6,0
"4657",7,4,7,0
"5407",7,4,8,0
"6157",7,4,9,0
"6907",7,4,10,0
"7657",7,4,11,0
"8407",7,4,12,0
"9157",7,4,13,0
"9907",7,4,14,0
"10657",7,4,15,0
"207",7,5,1,0
"957",7,5,2,0
"1707",7,5,3,0
"2457",7,5,4,0
"3207",7,5,5,-1
"3957",7,5,6,0
"4707",7,5,7,0
"5457",7,5,8,0
"6207",7,5,9,0
"6957",7,5,10,0
"7707",7,5,11,0
"8457",7,5,12,0
"9207",7,5,13,0
"9957",7,5,14,0
"10707",7,5,15,0
"257",7,6,1,0
"1007",7,6,2,0
"1757",7,6,3,0
"2507",7,6,4,0
"3257",7,6,5,0
"4007",7,6,6,-1
"4757",7,6,7,0.405574383183784
"5507",7,6,8,0
"6257",7,6,9,0
"7007",7,6,10,0.265072245689751
"7757",7,6,11,0
"8507",7,6,12,0
"9257",7,6,13,0
"10007",7,6,14,0
"10757",7,6,15,0
"307",7,7,1,0
"1057",7,7,2,0
"1807",7,7,3,0
"2557",7,7,4,0
"3307",7,7,5,0
"4057",7,7,6,0
"4807",7,7,7,-1
"5557",7,7,8,0.278268254629545
"6307",7,7,9,0
"7057",7,7,10,0
"7807",7,7,11,0
"8557",7,7,12,0
"9307",7,7,13,0
"10057",7,7,14,0
"10807",7,7,15,0
"357",7,8,1,0
"1107",7,8,2,0
"1857",7,8,3,0
"2607",7,8,4,0
"3357",7,8,5,0
"4107",7,8,6,0
"4857",7,8,7,0
"5607",7,8,8,-1
"6357",7,8,9,0.395877286631357
"7107",7,8,10,0
"7857",7,8,11,0
"8607",7,8,12,0
"9357",7,8,13,0.278684793150609
"10107",7,8,14,0
"10857",7,8,15,0
"407",7,9,1,0
"1157",7,9,2,0
"1907",7,9,3,0
"2657",7,9,4,0
"3407",7,9,5,0
"4157",7,9,6,0
"4907",7,9,7,0
"5657",7,9,8,0
"6407",7,9,9,-1
"7157",7,9,10,0.287165613567977
"7907",7,9,11,0
"8657",7,9,12,0
"9407",7,9,13,0
"10157",7,9,14,0
"10907",7,9,15,0
"457",7,10,1,0
"1207",7,10,2,0
"1957",7,10,3,0
"2707",7,10,4,0
"3457",7,10,5,0
"4207",7,10,6,0
"4957",7,10,7,0
"5707",7,10,8,0
"6457",7,10,9,0
"7207",7,10,10,-1
"7957",7,10,11,0
"8707",7,10,12,0
"9457",7,10,13,0
"10207",7,10,14,0
"10957",7,10,15,0
"507",7,11,1,0
"1257",7,11,2,0
"2007",7,11,3,0
"2757",7,11,4,0
"3507",7,11,5,0
"4257",7,11,6,0
"5007",7,11,7,0
"5757",7,11,8,0
"6507",7,11,9,0
"7257",7,11,10,0
"8007",7,11,11,-1
"8757",7,11,12,0.373889837693838
"9507",7,11,13,0
"10257",7,11,14,0
"11007",7,11,15,0.283218063527336
"557",7,12,1,0
"1307",7,12,2,0
"2057",7,12,3,0
"2807",7,12,4,0
"3557",7,12,5,0
"4307",7,12,6,0
"5057",7,12,7,0
"5807",7,12,8,0
"6557",7,12,9,0
"7307",7,12,10,0
"8057",7,12,11,0
"8807",7,12,12,-1
"9557",7,12,13,0.495346544550482
"10307",7,12,14,0
"11057",7,12,15,0
"607",7,13,1,0
"1357",7,13,2,0
"2107",7,13,3,0
"2857",7,13,4,0
"3607",7,13,5,0
"4357",7,13,6,0
"5107",7,13,7,0
"5857",7,13,8,0
"6607",7,13,9,0
"7357",7,13,10,0
"8107",7,13,11,0
"8857",7,13,12,0
"9607",7,13,13,-1
"10357",7,13,14,0.412864443004665
"11107",7,13,15,0
"657",7,14,1,0
"1407",7,14,2,0
"2157",7,14,3,0
"2907",7,14,4,0
"3657",7,14,5,0
"4407",7,14,6,0
"5157",7,14,7,0
"5907",7,14,8,0
"6657",7,14,9,0
"7407",7,14,10,0
"8157",7,14,11,0
"8907",7,14,12,0
"9657",7,14,13,0
"10407",7,14,14,-1
"11157",7,14,15,0.46564675138854
"707",7,15,1,0
"1457",7,15,2,0
"2207",7,15,3,0
"2957",7,15,4,0
"3707",7,15,5,0
"4457",7,15,6,0
"5207",7,15,7,0
"5957",7,15,8,0
"6707",7,15,9,0
"7457",7,15,10,0
"8207",7,15,11,0
"8957",7,15,12,0
"9707",7,15,13,0
"10457",7,15,14,0
"11207",7,15,15,-1
"8",8,1,1,-1
"758",8,1,2,0.268056300189046
"1508",8,1,3,0
"2258",8,1,4,0
"3008",8,1,5,0.480572879311238
"3758",8,1,6,0
"4508",8,1,7,0
"5258",8,1,8,0
"6008",8,1,9,0
"6758",8,1,10,0
"7508",8,1,11,0
"8258",8,1,12,0
"9008",8,1,13,0
"9758",8,1,14,0
"10508",8,1,15,0
"58",8,2,1,0
"808",8,2,2,-1
"1558",8,2,3,0.493121751499544
"2308",8,2,4,0
"3058",8,2,5,0
"3808",8,2,6,0
"4558",8,2,7,0
"5308",8,2,8,0
"6058",8,2,9,0
"6808",8,2,10,0
"7558",8,2,11,0
"8308",8,2,12,0
"9058",8,2,13,0
"9808",8,2,14,0
"10558",8,2,15,0
"108",8,3,1,0
"858",8,3,2,0
"1608",8,3,3,-1
"2358",8,3,4,0.401124489638413
"3108",8,3,5,0
"3858",8,3,6,0
"4608",8,3,7,0
"5358",8,3,8,0.31563723608452
"6108",8,3,9,0
"6858",8,3,10,0
"7608",8,3,11,0
"8358",8,3,12,0
"9108",8,3,13,0.449776966418278
"9858",8,3,14,0
"10608",8,3,15,0
"158",8,4,1,0
"908",8,4,2,0
"1658",8,4,3,0
"2408",8,4,4,-1
"3158",8,4,5,0.335485418430883
"3908",8,4,6,0
"4658",8,4,7,0
"5408",8,4,8,0
"6158",8,4,9,0
"6908",8,4,10,0
"7658",8,4,11,0
"8408",8,4,12,0
"9158",8,4,13,0
"9908",8,4,14,0
"10658",8,4,15,0
"208",8,5,1,0
"958",8,5,2,0
"1708",8,5,3,0
"2458",8,5,4,0
"3208",8,5,5,-1
"3958",8,5,6,0
"4708",8,5,7,0
"5458",8,5,8,0
"6208",8,5,9,0
"6958",8,5,10,0
"7708",8,5,11,0
"8458",8,5,12,0
"9208",8,5,13,0
"9958",8,5,14,0
"10708",8,5,15,0
"258",8,6,1,0
"1008",8,6,2,0
"1758",8,6,3,0
"2508",8,6,4,0
"3258",8,6,5,0
"4008",8,6,6,-1
"4758",8,6,7,0.423162601078044
"5508",8,6,8,0
"6258",8,6,9,0
"7008",8,6,10,0.547891705768128
"7758",8,6,11,0
"8508",8,6,12,0
"9258",8,6,13,0
"10008",8,6,14,0
"10758",8,6,15,0
"308",8,7,1,0
"1058",8,7,2,0
"1808",8,7,3,0
"2558",8,7,4,0
"3308",8,7,5,0
"4058",8,7,6,0
"4808",8,7,7,-1
"5558",8,7,8,0.3010240328318
"6308",8,7,9,0
"7058",8,7,10,0
"7808",8,7,11,0
"8558",8,7,12,0
"9308",8,7,13,0
"10058",8,7,14,0
"10808",8,7,15,0
"358",8,8,1,0
"1108",8,8,2,0
"1858",8,8,3,0
"2608",8,8,4,0
"3358",8,8,5,0
"4108",8,8,6,0
"4858",8,8,7,0
"5608",8,8,8,-1
"6358",8,8,9,0.533958570061039
"7108",8,8,10,0
"7858",8,8,11,0
"8608",8,8,12,0
"9358",8,8,13,0.548849047090348
"10108",8,8,14,0
"10858",8,8,15,0
"408",8,9,1,0
"1158",8,9,2,0
"1908",8,9,3,0
"2658",8,9,4,0
"3408",8,9,5,0
"4158",8,9,6,0
"4908",8,9,7,0
"5658",8,9,8,0
"6408",8,9,9,-1
"7158",8,9,10,0.428950203453841
"7908",8,9,11,0
"8658",8,9,12,0
"9408",8,9,13,0
"10158",8,9,14,0
"10908",8,9,15,0
"458",8,10,1,0
"1208",8,10,2,0
"1958",8,10,3,0
"2708",8,10,4,0
"3458",8,10,5,0
"4208",8,10,6,0
"4958",8,10,7,0
"5708",8,10,8,0
"6458",8,10,9,0
"7208",8,10,10,-1
"7958",8,10,11,0
"8708",8,10,12,0
"9458",8,10,13,0
"10208",8,10,14,0
"10958",8,10,15,0
"508",8,11,1,0
"1258",8,11,2,0
"2008",8,11,3,0
"2758",8,11,4,0
"3508",8,11,5,0
"4258",8,11,6,0
"5008",8,11,7,0
"5758",8,11,8,0
"6508",8,11,9,0
"7258",8,11,10,0
"8008",8,11,11,-1
"8758",8,11,12,0.513802801285837
"9508",8,11,13,0
"10258",8,11,14,0
"11008",8,11,15,0.366940112010724
"558",8,12,1,0
"1308",8,12,2,0
"2058",8,12,3,0
"2808",8,12,4,0
"3558",8,12,5,0
"4308",8,12,6,0
"5058",8,12,7,0
"5808",8,12,8,0
"6558",8,12,9,0
"7308",8,12,10,0
"8058",8,12,11,0
"8808",8,12,12,-1
"9558",8,12,13,0.331586141486366
"10308",8,12,14,0
"11058",8,12,15,0
"608",8,13,1,0
"1358",8,13,2,0
"2108",8,13,3,0
"2858",8,13,4,0
"3608",8,13,5,0
"4358",8,13,6,0
"5108",8,13,7,0
"5858",8,13,8,0
"6608",8,13,9,0
"7358",8,13,10,0
"8108",8,13,11,0
"8858",8,13,12,0
"9608",8,13,13,-1
"10358",8,13,14,0.270806395503406
"11108",8,13,15,0
"658",8,14,1,0
"1408",8,14,2,0
"2158",8,14,3,0
"2908",8,14,4,0
"3658",8,14,5,0
"4408",8,14,6,0
"5158",8,14,7,0
"5908",8,14,8,0
"6658",8,14,9,0
"7408",8,14,10,0
"8158",8,14,11,0
"8908",8,14,12,0
"9658",8,14,13,0
"10408",8,14,14,-1
"11158",8,14,15,0.392707372373635
"708",8,15,1,0
"1458",8,15,2,0
"2208",8,15,3,0
"2958",8,15,4,0
"3708",8,15,5,0
"4458",8,15,6,0
"5208",8,15,7,0
"5958",8,15,8,0
"6708",8,15,9,0
"7458",8,15,10,0
"8208",8,15,11,0
"8958",8,15,12,0
"9708",8,15,13,0
"10458",8,15,14,0
"11208",8,15,15,-1
"9",9,1,1,-1
"759",9,1,2,0.345352410523238
"1509",9,1,3,0
"2259",9,1,4,0
"3009",9,1,5,0.314580262553102
"3759",9,1,6,0
"4509",9,1,7,0
"5259",9,1,8,0
"6009",9,1,9,0
"6759",9,1,10,0
"7509",9,1,11,0
"8259",9,1,12,0
"9009",9,1,13,0
"9759",9,1,14,0
"10509",9,1,15,0
"59",9,2,1,0
"809",9,2,2,-1
"1559",9,2,3,0.315324183611694
"2309",9,2,4,0
"3059",9,2,5,0
"3809",9,2,6,0
"4559",9,2,7,0
"5309",9,2,8,0
"6059",9,2,9,0
"6809",9,2,10,0
"7559",9,2,11,0
"8309",9,2,12,0
"9059",9,2,13,0
"9809",9,2,14,0
"10559",9,2,15,0
"109",9,3,1,0
"859",9,3,2,0
"1609",9,3,3,-1
"2359",9,3,4,0.37536634719151
"3109",9,3,5,0
"3859",9,3,6,0
"4609",9,3,7,0
"5359",9,3,8,0.265263732614976
"6109",9,3,9,0
"6859",9,3,10,0
"7609",9,3,11,0
"8359",9,3,12,0
"9109",9,3,13,0.446938311986633
"9859",9,3,14,0
"10609",9,3,15,0
"159",9,4,1,0
"909",9,4,2,0
"1659",9,4,3,0
"2409",9,4,4,-1
"3159",9,4,5,0.466302414585591
"3909",9,4,6,0
"4659",9,4,7,0
"5409",9,4,8,0
"6159",9,4,9,0
"6909",9,4,10,0
"7659",9,4,11,0
"8409",9,4,12,0
"9159",9,4,13,0
"9909",9,4,14,0
"10659",9,4,15,0
"209",9,5,1,0
"959",9,5,2,0
"1709",9,5,3,0
"2459",9,5,4,0
"3209",9,5,5,-1
"3959",9,5,6,0
"4709",9,5,7,0
"5459",9,5,8,0
"6209",9,5,9,0
"6959",9,5,10,0
"7709",9,5,11,0
"8459",9,5,12,0
"9209",9,5,13,0
"9959",9,5,14,0
"10709",9,5,15,0
"259",9,6,1,0
"1009",9,6,2,0
"1759",9,6,3,0
"2509",9,6,4,0
"3259",9,6,5,0
"4009",9,6,6,-1
"4759",9,6,7,0.279868518466096
"5509",9,6,8,0
"6259",9,6,9,0
"7009",9,6,10,0.340450909738052
"7759",9,6,11,0
"8509",9,6,12,0
"9259",9,6,13,0
"10009",9,6,14,0
"10759",9,6,15,0
"309",9,7,1,0
"1059",9,7,2,0
"1809",9,7,3,0
"2559",9,7,4,0
"3309",9,7,5,0
"4059",9,7,6,0
"4809",9,7,7,-1
"5559",9,7,8,0.388013057194261
"6309",9,7,9,0
"7059",9,7,10,0
"7809",9,7,11,0
"8559",9,7,12,0
"9309",9,7,13,0
"10059",9,7,14,0
"10809",9,7,15,0
"359",9,8,1,0
"1109",9,8,2,0
"1859",9,8,3,0
"2609",9,8,4,0
"3359",9,8,5,0
"4109",9,8,6,0
"4859",9,8,7,0
"5609",9,8,8,-1
"6359",9,8,9,0.393470598515841
"7109",9,8,10,0
"7859",9,8,11,0
"8609",9,8,12,0
"9359",9,8,13,0.309643305738222
"10109",9,8,14,0
"10859",9,8,15,0
"409",9,9,1,0
"1159",9,9,2,0
"1909",9,9,3,0
"2659",9,9,4,0
"3409",9,9,5,0
"4159",9,9,6,0
"4909",9,9,7,0
"5659",9,9,8,0
"6409",9,9,9,-1
"7159",9,9,10,0.448529555591654
"7909",9,9,11,0
"8659",9,9,12,0
"9409",9,9,13,0
"10159",9,9,14,0
"10909",9,9,15,0
"459",9,10,1,0
"1209",9,10,2,0
"1959",9,10,3,0
"2709",9,10,4,0
"3459",9,10,5,0
"4209",9,10,6,0
"4959",9,10,7,0
"5709",9,10,8,0
"6459",9,10,9,0
"7209",9,10,10,-1
"7959",9,10,11,0
"8709",9,10,12,0
"9459",9,10,13,0
"10209",9,10,14,0
"10959",9,10,15,0
"509",9,11,1,0
"1259",9,11,2,0
"2009",9,11,3,0
"2759",9,11,4,0
"3509",9,11,5,0
"4259",9,11,6,0
"5009",9,11,7,0
"5759",9,11,8,0
"6509",9,11,9,0
"7259",9,11,10,0
"8009",9,11,11,-1
"8759",9,11,12,0.385033225617552
"9509",9,11,13,0
"10259",9,11,14,0
"11009",9,11,15,0.339351714072273
"559",9,12,1,0
"1309",9,12,2,0
"2059",9,12,3,0
"2809",9,12,4,0
"3559",9,12,5,0
"4309",9,12,6,0
"5059",9,12,7,0
"5809",9,12,8,0
"6559",9,12,9,0
"7309",9,12,10,0
"8059",9,12,11,0
"8809",9,12,12,-1
"9559",9,12,13,0.356524806884747
"10309",9,12,14,0
"11059",9,12,15,0
"609",9,13,1,0
"1359",9,13,2,0
"2109",9,13,3,0
"2859",9,13,4,0
"3609",9,13,5,0
"4359",9,13,6,0
"5109",9,13,7,0
"5859",9,13,8,0
"6609",9,13,9,0
"7359",9,13,10,0
"8109",9,13,11,0
"8859",9,13,12,0
"9609",9,13,13,-1
"10359",9,13,14,0.392066977697658
"11109",9,13,15,0
"659",9,14,1,0
"1409",9,14,2,0
"2159",9,14,3,0
"2909",9,14,4,0
"3659",9,14,5,0
"4409",9,14,6,0
"5159",9,14,7,0
"5909",9,14,8,0
"6659",9,14,9,0
"7409",9,14,10,0
"8159",9,14,11,0
"8909",9,14,12,0
"9659",9,14,13,0
"10409",9,14,14,-1
"11159",9,14,15,0.553515226612215
"709",9,15,1,0
"1459",9,15,2,0
"2209",9,15,3,0
"2959",9,15,4,0
"3709",9,15,5,0
"4459",9,15,6,0
"5209",9,15,7,0
"5959",9,15,8,0
"6709",9,15,9,0
"7459",9,15,10,0
"8209",9,15,11,0
"8959",9,15,12,0
"9709",9,15,13,0
"10459",9,15,14,0
"11209",9,15,15,-1
"10",10,1,1,-1
"760",10,1,2,0.403587963872948
"1510",10,1,3,0
"2260",10,1,4,0
"3010",10,1,5,0.379630952043264
"3760",10,1,6,0
"4510",10,1,7,0
"5260",10,1,8,0
"6010",10,1,9,0
"6760",10,1,10,0
"7510",10,1,11,0
"8260",10,1,12,0
"9010",10,1,13,0
"9760",10,1,14,0
"10510",10,1,15,0
"60",10,2,1,0
"810",10,2,2,-1
"1560",10,2,3,0.337246878003317
"2310",10,2,4,0
"3060",10,2,5,0
"3810",10,2,6,0
"4560",10,2,7,0
"5310",10,2,8,0
"6060",10,2,9,0
"6810",10,2,10,0
"7560",10,2,11,0
"8310",10,2,12,0
"9060",10,2,13,0
"9810",10,2,14,0
"10560",10,2,15,0
"110",10,3,1,0
"860",10,3,2,0
"1610",10,3,3,-1
"2360",10,3,4,0.453539795424911
"3110",10,3,5,0
"3860",10,3,6,0
"4610",10,3,7,0
"5360",10,3,8,0.357069699544808
"6110",10,3,9,0
"6860",10,3,10,0
"7610",10,3,11,0
"8360",10,3,12,0
"9110",10,3,13,0.405580119017647
"9860",10,3,14,0
"10610",10,3,15,0
"160",10,4,1,0
"910",10,4,2,0
"1660",10,4,3,0
"2410",10,4,4,-1
"3160",10,4,5,0.455288351742382
"3910",10,4,6,0
"4660",10,4,7,0
"5410",10,4,8,0
"6160",10,4,9,0
"6910",10,4,10,0
"7660",10,4,11,0
"8410",10,4,12,0
"9160",10,4,13,0
"9910",10,4,14,0
"10660",10,4,15,0
"210",10,5,1,0
"960",10,5,2,0
"1710",10,5,3,0
"2460",10,5,4,0
"3210",10,5,5,-1
"3960",10,5,6,0
"4710",10,5,7,0
"5460",10,5,8,0
"6210",10,5,9,0
"6960",10,5,10,0
"7710",10,5,11,0
"8460",10,5,12,0
"9210",10,5,13,0
"9960",10,5,14,0
"10710",10,5,15,0
"260",10,6,1,0
"1010",10,6,2,0
"1760",10,6,3,0
"2510",10,6,4,0
"3260",10,6,5,0
"4010",10,6,6,-1
"4760",10,6,7,0.2
"5510",10,6,8,0
"6260",10,6,9,0
"7010",10,6,10,0.241959750069684
"7760",10,6,11,0
"8510",10,6,12,0
"9260",10,6,13,0
"10010",10,6,14,0
"10760",10,6,15,0
"310",10,7,1,0
"1060",10,7,2,0
"1810",10,7,3,0
"2560",10,7,4,0
"3310",10,7,5,0
"4060",10,7,6,0
"4810",10,7,7,-1
"5560",10,7,8,0.413256073141728
"6310",10,7,9,0
"7060",10,7,10,0
"7810",10,7,11,0
"8560",10,7,12,0
"9310",10,7,13,0
"10060",10,7,14,0
"10810",10,7,15,0
"360",10,8,1,0
"1110",10,8,2,0
"1860",10,8,3,0
"2610",10,8,4,0
"3360",10,8,5,0
"4110",10,8,6,0
"4860",10,8,7,0
"5610",10,8,8,-1
"6360",10,8,9,0.559294070376602
"7110",10,8,10,0
"7860",10,8,11,0
"8610",10,8,12,0
"9360",10,8,13,0.363212643325936
"10110",10,8,14,0
"10860",10,8,15,0
"410",10,9,1,0
"1160",10,9,2,0
"1910",10,9,3,0
"2660",10,9,4,0
"3410",10,9,5,0
"4160",10,9,6,0
"4910",10,9,7,0
"5660",10,9,8,0
"6410",10,9,9,-1
"7160",10,9,10,0.501841178862471
"7910",10,9,11,0
"8660",10,9,12,0
"9410",10,9,13,0
"10160",10,9,14,0
"10910",10,9,15,0
"460",10,10,1,0
"1210",10,10,2,0
"1960",10,10,3,0
"2710",10,10,4,0
"3460",10,10,5,0
"4210",10,10,6,0
"4960",10,10,7,0
"5710",10,10,8,0
"6460",10,10,9,0
"7210",10,10,10,-1
"7960",10,10,11,0
"8710",10,10,12,0
"9460",10,10,13,0
"10210",10,10,14,0
"10960",10,10,15,0
"510",10,11,1,0
"1260",10,11,2,0
"2010",10,11,3,0
"2760",10,11,4,0
"3510",10,11,5,0
"4260",10,11,6,0
"5010",10,11,7,0
"5760",10,11,8,0
"6510",10,11,9,0
"7260",10,11,10,0
"8010",10,11,11,-1
"8760",10,11,12,0.392133808064055
"9510",10,11,13,0
"10260",10,11,14,0
"11010",10,11,15,0.428880701873034
"560",10,12,1,0
"1310",10,12,2,0
"2060",10,12,3,0
"2810",10,12,4,0
"3560",10,12,5,0
"4310",10,12,6,0
"5060",10,12,7,0
"5810",10,12,8,0
"6560",10,12,9,0
"7310",10,12,10,0
"8060",10,12,11,0
"8810",10,12,12,-1
"9560",10,12,13,0.331834313999764
"10310",10,12,14,0
"11060",10,12,15,0
"610",10,13,1,0
"1360",10,13,2,0
"2110",10,13,3,0
"2860",10,13,4,0
"3610",10,13,5,0
"4360",10,13,6,0
"5110",10,13,7,0
"5860",10,13,8,0
"6610",10,13,9,0
"7360",10,13,10,0
"8110",10,13,11,0
"8860",10,13,12,0
"9610",10,13,13,-1
"10360",10,13,14,0.297544694257097
"11110",10,13,15,0
"660",10,14,1,0
"1410",10,14,2,0
"2160",10,14,3,0
"2910",10,14,4,0
"3660",10,14,5,0
"4410",10,14,6,0
"5160",10,14,7,0
"5910",10,14,8,0
"6660",10,14,9,0
"7410",10,14,10,0
"8160",10,14,11,0
"8910",10,14,12,0
"9660",10,14,13,0
"10410",10,14,14,-1
"11160",10,14,15,0.276564652201574
"710",10,15,1,0
"1460",10,15,2,0
"2210",10,15,3,0
"2960",10,15,4,0
"3710",10,15,5,0
"4460",10,15,6,0
"5210",10,15,7,0
"5960",10,15,8,0
"6710",10,15,9,0
