"","subject","node.i","node.j","value"
"123601",1,23,50,0
"1151",1,24,1,0
"3651",1,24,2,0
"6151",1,24,3,0
"8651",1,24,4,0
"11151",1,24,5,0
"13651",1,24,6,0
"16151",1,24,7,0
"18651",1,24,8,0
"21151",1,24,9,0
"23651",1,24,10,0
"26151",1,24,11,0
"28651",1,24,12,0
"31151",1,24,13,0
"33651",1,24,14,0
"36151",1,24,15,0
"38651",1,24,16,0
"41151",1,24,17,0
"43651",1,24,18,0
"46151",1,24,19,0
"48651",1,24,20,0
"51151",1,24,21,0
"53651",1,24,22,0
"56151",1,24,23,0
"58651",1,24,24,-1
"61151",1,24,25,0.562356206444627
"63651",1,24,26,0
"66151",1,24,27,0
"68651",1,24,28,0
"71151",1,24,29,0
"73651",1,24,30,0
"76151",1,24,31,0
"78651",1,24,32,0
"81151",1,24,33,0
"83651",1,24,34,0
"86151",1,24,35,0
"88651",1,24,36,0
"91151",1,24,37,0
"93651",1,24,38,0
"96151",1,24,39,0
"98651",1,24,40,0
"101151",1,24,41,0
"103651",1,24,42,0
"106151",1,24,43,0
"108651",1,24,44,0
"111151",1,24,45,0
"113651",1,24,46,0
"116151",1,24,47,0
"118651",1,24,48,0
"121151",1,24,49,0
"123651",1,24,50,0
"1201",1,25,1,0
"3701",1,25,2,0
"6201",1,25,3,0
"8701",1,25,4,0
"11201",1,25,5,0
"13701",1,25,6,0
"16201",1,25,7,0
"18701",1,25,8,0
"21201",1,25,9,0
"23701",1,25,10,0
"26201",1,25,11,0
"28701",1,25,12,0
"31201",1,25,13,0
"33701",1,25,14,0
"36201",1,25,15,0
"38701",1,25,16,0
"41201",1,25,17,0
"43701",1,25,18,0
"46201",1,25,19,0
"48701",1,25,20,0
"51201",1,25,21,0
"53701",1,25,22,0
"56201",1,25,23,0
"58701",1,25,24,0
"61201",1,25,25,-1
"63701",1,25,26,0
"66201",1,25,27,0
"68701",1,25,28,0
"71201",1,25,29,0
"73701",1,25,30,0
"76201",1,25,31,0
"78701",1,25,32,0
"81201",1,25,33,0
"83701",1,25,34,0
"86201",1,25,35,0
"88701",1,25,36,0
"91201",1,25,37,0
"93701",1,25,38,0
"96201",1,25,39,0
"98701",1,25,40,0
"101201",1,25,41,0
"103701",1,25,42,0
"106201",1,25,43,0
"108701",1,25,44,0
"111201",1,25,45,0
"113701",1,25,46,0
"116201",1,25,47,0
"118701",1,25,48,0
"121201",1,25,49,0
"123701",1,25,50,0
"1251",1,26,1,0
"3751",1,26,2,0
"6251",1,26,3,0
"8751",1,26,4,0
"11251",1,26,5,0
"13751",1,26,6,0
"16251",1,26,7,0
"18751",1,26,8,0
"21251",1,26,9,0
"23751",1,26,10,0
"26251",1,26,11,0
"28751",1,26,12,0
"31251",1,26,13,0
"33751",1,26,14,0
"36251",1,26,15,0
"38751",1,26,16,0
"41251",1,26,17,0
"43751",1,26,18,0
"46251",1,26,19,0
"48751",1,26,20,0
"51251",1,26,21,0
"53751",1,26,22,0
"56251",1,26,23,0
"58751",1,26,24,0
"61251",1,26,25,0
"63751",1,26,26,-1
"66251",1,26,27,0.485799667282826
"68751",1,26,28,0
"71251",1,26,29,0
"73751",1,26,30,0.457114762365818
"76251",1,26,31,0
"78751",1,26,32,0
"81251",1,26,33,0
"83751",1,26,34,0
"86251",1,26,35,0
"88751",1,26,36,0
"91251",1,26,37,0
"93751",1,26,38,0
"96251",1,26,39,0
"98751",1,26,40,0
"101251",1,26,41,0
"103751",1,26,42,0
"106251",1,26,43,0
"108751",1,26,44,0
"111251",1,26,45,0
"113751",1,26,46,0
"116251",1,26,47,0
"118751",1,26,48,0
"121251",1,26,49,0
"123751",1,26,50,0
"1301",1,27,1,0
"3801",1,27,2,0
"6301",1,27,3,0
"8801",1,27,4,0
"11301",1,27,5,0
"13801",1,27,6,0
"16301",1,27,7,0
"18801",1,27,8,0
"21301",1,27,9,0
"23801",1,27,10,0
"26301",1,27,11,0
"28801",1,27,12,0
"31301",1,27,13,0
"33801",1,27,14,0
"36301",1,27,15,0
"38801",1,27,16,0
"41301",1,27,17,0
"43801",1,27,18,0
"46301",1,27,19,0
"48801",1,27,20,0
"51301",1,27,21,0
"53801",1,27,22,0
"56301",1,27,23,0
"58801",1,27,24,0
"61301",1,27,25,0
"63801",1,27,26,0
"66301",1,27,27,-1
"68801",1,27,28,0.525400142160253
"71301",1,27,29,0
"73801",1,27,30,0
"76301",1,27,31,0
"78801",1,27,32,0
"81301",1,27,33,0
"83801",1,27,34,0
"86301",1,27,35,0
"88801",1,27,36,0
"91301",1,27,37,0
"93801",1,27,38,0
"96301",1,27,39,0
"98801",1,27,40,0
"101301",1,27,41,0
"103801",1,27,42,0
"106301",1,27,43,0
"108801",1,27,44,0
"111301",1,27,45,0
"113801",1,27,46,0
"116301",1,27,47,0
"118801",1,27,48,0
"121301",1,27,49,0
"123801",1,27,50,0
"1351",1,28,1,0
"3851",1,28,2,0
"6351",1,28,3,0
"8851",1,28,4,0
"11351",1,28,5,0
"13851",1,28,6,0
"16351",1,28,7,0
"18851",1,28,8,0
"21351",1,28,9,0
"23851",1,28,10,0
"26351",1,28,11,0
"28851",1,28,12,0
"31351",1,28,13,0
"33851",1,28,14,0
"36351",1,28,15,0
"38851",1,28,16,0
"41351",1,28,17,0
"43851",1,28,18,0
"46351",1,28,19,0
"48851",1,28,20,0
"51351",1,28,21,0
"53851",1,28,22,0
"56351",1,28,23,0
"58851",1,28,24,0
"61351",1,28,25,0
"63851",1,28,26,0
"66351",1,28,27,0
"68851",1,28,28,-1
"71351",1,28,29,0.240627042355252
"73851",1,28,30,0
"76351",1,28,31,0
"78851",1,28,32,0
"81351",1,28,33,0.335640479731747
"83851",1,28,34,0
"86351",1,28,35,0
"88851",1,28,36,0
"91351",1,28,37,0
"93851",1,28,38,0
"96351",1,28,39,0
"98851",1,28,40,0
"101351",1,28,41,0
"103851",1,28,42,0
"106351",1,28,43,0
"108851",1,28,44,0
"111351",1,28,45,0
"113851",1,28,46,0
"116351",1,28,47,0
"118851",1,28,48,0.395177921085469
"121351",1,28,49,0
"123851",1,28,50,0
"1401",1,29,1,0
"3901",1,29,2,0
"6401",1,29,3,0
"8901",1,29,4,0
"11401",1,29,5,0
"13901",1,29,6,0
"16401",1,29,7,0
"18901",1,29,8,0
"21401",1,29,9,0
"23901",1,29,10,0
"26401",1,29,11,0
"28901",1,29,12,0
"31401",1,29,13,0
"33901",1,29,14,0
"36401",1,29,15,0
"38901",1,29,16,0
"41401",1,29,17,0
"43901",1,29,18,0
"46401",1,29,19,0
"48901",1,29,20,0
"51401",1,29,21,0
"53901",1,29,22,0
"56401",1,29,23,0
"58901",1,29,24,0
"61401",1,29,25,0
"63901",1,29,26,0
"66401",1,29,27,0
"68901",1,29,28,0
"71401",1,29,29,-1
"73901",1,29,30,0.255903556809898
"76401",1,29,31,0
"78901",1,29,32,0
"81401",1,29,33,0
"83901",1,29,34,0
"86401",1,29,35,0
"88901",1,29,36,0
"91401",1,29,37,0
"93901",1,29,38,0
"96401",1,29,39,0
"98901",1,29,40,0
"101401",1,29,41,0
"103901",1,29,42,0
"106401",1,29,43,0
"108901",1,29,44,0
"111401",1,29,45,0
"113901",1,29,46,0
"116401",1,29,47,0
"118901",1,29,48,0
"121401",1,29,49,0
"123901",1,29,50,0
"1451",1,30,1,0
"3951",1,30,2,0
"6451",1,30,3,0
"8951",1,30,4,0
"11451",1,30,5,0
"13951",1,30,6,0
"16451",1,30,7,0
"18951",1,30,8,0
"21451",1,30,9,0
"23951",1,30,10,0
"26451",1,30,11,0
"28951",1,30,12,0
"31451",1,30,13,0
"33951",1,30,14,0
"36451",1,30,15,0
"38951",1,30,16,0
"41451",1,30,17,0
"43951",1,30,18,0
"46451",1,30,19,0
"48951",1,30,20,0
"51451",1,30,21,0
"53951",1,30,22,0
"56451",1,30,23,0
"58951",1,30,24,0
"61451",1,30,25,0
"63951",1,30,26,0
"66451",1,30,27,0
"68951",1,30,28,0
"71451",1,30,29,0
"73951",1,30,30,-1
"76451",1,30,31,0
"78951",1,30,32,0
"81451",1,30,33,0
"83951",1,30,34,0
"86451",1,30,35,0
"88951",1,30,36,0
"91451",1,30,37,0
"93951",1,30,38,0
"96451",1,30,39,0
"98951",1,30,40,0
"101451",1,30,41,0
"103951",1,30,42,0
"106451",1,30,43,0
"108951",1,30,44,0
"111451",1,30,45,0
"113951",1,30,46,0
"116451",1,30,47,0
"118951",1,30,48,0
"121451",1,30,49,0
"123951",1,30,50,0
"1501",1,31,1,0
"4001",1,31,2,0
"6501",1,31,3,0
"9001",1,31,4,0
"11501",1,31,5,0
"14001",1,31,6,0
"16501",1,31,7,0
"19001",1,31,8,0
"21501",1,31,9,0
"24001",1,31,10,0
"26501",1,31,11,0
"29001",1,31,12,0
"31501",1,31,13,0
"34001",1,31,14,0
"36501",1,31,15,0
"39001",1,31,16,0
"41501",1,31,17,0
"44001",1,31,18,0
"46501",1,31,19,0
"49001",1,31,20,0
"51501",1,31,21,0
"54001",1,31,22,0
"56501",1,31,23,0
"59001",1,31,24,0
"61501",1,31,25,0
"64001",1,31,26,0
"66501",1,31,27,0
"69001",1,31,28,0
"71501",1,31,29,0
"74001",1,31,30,0
"76501",1,31,31,-1
"79001",1,31,32,0.360011442228464
"81501",1,31,33,0
"84001",1,31,34,0
"86501",1,31,35,0.529024975493248
"89001",1,31,36,0
"91501",1,31,37,0
"94001",1,31,38,0
"96501",1,31,39,0
"99001",1,31,40,0
"101501",1,31,41,0
"104001",1,31,42,0
"106501",1,31,43,0
"109001",1,31,44,0
"111501",1,31,45,0
"114001",1,31,46,0
"116501",1,31,47,0
"119001",1,31,48,0
"121501",1,31,49,0
"124001",1,31,50,0
"1551",1,32,1,0
"4051",1,32,2,0
"6551",1,32,3,0
"9051",1,32,4,0
"11551",1,32,5,0
"14051",1,32,6,0
"16551",1,32,7,0
"19051",1,32,8,0
"21551",1,32,9,0
"24051",1,32,10,0
"26551",1,32,11,0
"29051",1,32,12,0
"31551",1,32,13,0
"34051",1,32,14,0
"36551",1,32,15,0
"39051",1,32,16,0
"41551",1,32,17,0
"44051",1,32,18,0
"46551",1,32,19,0
"49051",1,32,20,0
"51551",1,32,21,0
"54051",1,32,22,0
"56551",1,32,23,0
"59051",1,32,24,0
"61551",1,32,25,0
"64051",1,32,26,0
"66551",1,32,27,0
"69051",1,32,28,0
"71551",1,32,29,0
"74051",1,32,30,0
"76551",1,32,31,0
"79051",1,32,32,-1
"81551",1,32,33,0.468999737546435
"84051",1,32,34,0
"86551",1,32,35,0
"89051",1,32,36,0
"91551",1,32,37,0
"94051",1,32,38,0
"96551",1,32,39,0
"99051",1,32,40,0
"101551",1,32,41,0
"104051",1,32,42,0
"106551",1,32,43,0
"109051",1,32,44,0
"111551",1,32,45,0
"114051",1,32,46,0
"116551",1,32,47,0
"119051",1,32,48,0
"121551",1,32,49,0
"124051",1,32,50,0
"1601",1,33,1,0
"4101",1,33,2,0
"6601",1,33,3,0
"9101",1,33,4,0
"11601",1,33,5,0
"14101",1,33,6,0
"16601",1,33,7,0
"19101",1,33,8,0
"21601",1,33,9,0
"24101",1,33,10,0
"26601",1,33,11,0
"29101",1,33,12,0
"31601",1,33,13,0
"34101",1,33,14,0
"36601",1,33,15,0
"39101",1,33,16,0
"41601",1,33,17,0
"44101",1,33,18,0
"46601",1,33,19,0
"49101",1,33,20,0
"51601",1,33,21,0
"54101",1,33,22,0
"56601",1,33,23,0
"59101",1,33,24,0
"61601",1,33,25,0
"64101",1,33,26,0
"66601",1,33,27,0
"69101",1,33,28,0
"71601",1,33,29,0
"74101",1,33,30,0
"76601",1,33,31,0
"79101",1,33,32,0
"81601",1,33,33,-1
"84101",1,33,34,0.481562228887614
"86601",1,33,35,0
"89101",1,33,36,0
"91601",1,33,37,0
"94101",1,33,38,0.438033725171391
"96601",1,33,39,0
"99101",1,33,40,0
"101601",1,33,41,0
"104101",1,33,42,0
"106601",1,33,43,0
"109101",1,33,44,0
"111601",1,33,45,0
"114101",1,33,46,0
"116601",1,33,47,0
"119101",1,33,48,0
"121601",1,33,49,0
"124101",1,33,50,0
"1651",1,34,1,0
"4151",1,34,2,0
"6651",1,34,3,0
"9151",1,34,4,0
"11651",1,34,5,0
"14151",1,34,6,0
"16651",1,34,7,0
"19151",1,34,8,0
"21651",1,34,9,0
"24151",1,34,10,0
"26651",1,34,11,0
"29151",1,34,12,0
"31651",1,34,13,0
"34151",1,34,14,0
"36651",1,34,15,0
"39151",1,34,16,0
"41651",1,34,17,0
"44151",1,34,18,0
"46651",1,34,19,0
"49151",1,34,20,0
"51651",1,34,21,0
"54151",1,34,22,0
"56651",1,34,23,0
"59151",1,34,24,0
"61651",1,34,25,0
"64151",1,34,26,0
"66651",1,34,27,0
"69151",1,34,28,0
"71651",1,34,29,0
"74151",1,34,30,0
"76651",1,34,31,0
"79151",1,34,32,0
"81651",1,34,33,0
"84151",1,34,34,-1
"86651",1,34,35,0.471190832350089
"89151",1,34,36,0
"91651",1,34,37,0
"94151",1,34,38,0
"96651",1,34,39,0
"99151",1,34,40,0
"101651",1,34,41,0
"104151",1,34,42,0
"106651",1,34,43,0
"109151",1,34,44,0
"111651",1,34,45,0
"114151",1,34,46,0
"116651",1,34,47,0
"119151",1,34,48,0
"121651",1,34,49,0
"124151",1,34,50,0
"1701",1,35,1,0
"4201",1,35,2,0
"6701",1,35,3,0
"9201",1,35,4,0
"11701",1,35,5,0
"14201",1,35,6,0
"16701",1,35,7,0
"19201",1,35,8,0
"21701",1,35,9,0
"24201",1,35,10,0
"26701",1,35,11,0
"29201",1,35,12,0
"31701",1,35,13,0
"34201",1,35,14,0
"36701",1,35,15,0
"39201",1,35,16,0
"41701",1,35,17,0
"44201",1,35,18,0
"46701",1,35,19,0
"49201",1,35,20,0
"51701",1,35,21,0
"54201",1,35,22,0
"56701",1,35,23,0
"59201",1,35,24,0
"61701",1,35,25,0
"64201",1,35,26,0
"66701",1,35,27,0
"69201",1,35,28,0
"71701",1,35,29,0
"74201",1,35,30,0
"76701",1,35,31,0
"79201",1,35,32,0
"81701",1,35,33,0
"84201",1,35,34,0
"86701",1,35,35,-1
"89201",1,35,36,0
"91701",1,35,37,0
"94201",1,35,38,0
"96701",1,35,39,0
"99201",1,35,40,0
"101701",1,35,41,0
"104201",1,35,42,0
"106701",1,35,43,0
"109201",1,35,44,0
"111701",1,35,45,0
"114201",1,35,46,0
"116701",1,35,47,0
"119201",1,35,48,0
"121701",1,35,49,0
"124201",1,35,50,0
"1751",1,36,1,0
"4251",1,36,2,0
"6751",1,36,3,0
"9251",1,36,4,0
"11751",1,36,5,0
"14251",1,36,6,0
"16751",1,36,7,0
"19251",1,36,8,0
"21751",1,36,9,0
"24251",1,36,10,0
"26751",1,36,11,0
"29251",1,36,12,0
"31751",1,36,13,0
"34251",1,36,14,0
"36751",1,36,15,0
"39251",1,36,16,0
"41751",1,36,17,0
"44251",1,36,18,0
"46751",1,36,19,0
"49251",1,36,20,0
"51751",1,36,21,0
"54251",1,36,22,0
"56751",1,36,23,0
"59251",1,36,24,0
"61751",1,36,25,0
"64251",1,36,26,0
"66751",1,36,27,0
"69251",1,36,28,0
"71751",1,36,29,0
"74251",1,36,30,0
"76751",1,36,31,0
"79251",1,36,32,0
"81751",1,36,33,0
"84251",1,36,34,0
"86751",1,36,35,0
"89251",1,36,36,-1
"91751",1,36,37,0.466860050568204
"94251",1,36,38,0
"96751",1,36,39,0
"99251",1,36,40,0.384328270116802
"101751",1,36,41,0
"104251",1,36,42,0
"106751",1,36,43,0
"109251",1,36,44,0
"111751",1,36,45,0
"114251",1,36,46,0
"116751",1,36,47,0
"119251",1,36,48,0
"121751",1,36,49,0
"124251",1,36,50,0
"1801",1,37,1,0
"4301",1,37,2,0
"6801",1,37,3,0
"9301",1,37,4,0
"11801",1,37,5,0
"14301",1,37,6,0
"16801",1,37,7,0
"19301",1,37,8,0
"21801",1,37,9,0
"24301",1,37,10,0
"26801",1,37,11,0
"29301",1,37,12,0
"31801",1,37,13,0
"34301",1,37,14,0
"36801",1,37,15,0
"39301",1,37,16,0
"41801",1,37,17,0
"44301",1,37,18,0
"46801",1,37,19,0
"49301",1,37,20,0
"51801",1,37,21,0
"54301",1,37,22,0
"56801",1,37,23,0
"59301",1,37,24,0
"61801",1,37,25,0
"64301",1,37,26,0
"66801",1,37,27,0
"69301",1,37,28,0
"71801",1,37,29,0
"74301",1,37,30,0
"76801",1,37,31,0
"79301",1,37,32,0
"81801",1,37,33,0
"84301",1,37,34,0
"86801",1,37,35,0
"89301",1,37,36,0
"91801",1,37,37,-1
"94301",1,37,38,0.519083807424337
"96801",1,37,39,0
"99301",1,37,40,0
"101801",1,37,41,0
"104301",1,37,42,0
"106801",1,37,43,0
"109301",1,37,44,0
"111801",1,37,45,0
"114301",1,37,46,0
"116801",1,37,47,0
"119301",1,37,48,0
"121801",1,37,49,0
"124301",1,37,50,0
"1851",1,38,1,0
"4351",1,38,2,0
"6851",1,38,3,0
"9351",1,38,4,0
"11851",1,38,5,0
"14351",1,38,6,0
"16851",1,38,7,0
"19351",1,38,8,0
"21851",1,38,9,0
"24351",1,38,10,0
"26851",1,38,11,0
"29351",1,38,12,0
"31851",1,38,13,0
"34351",1,38,14,0
"36851",1,38,15,0
"39351",1,38,16,0
"41851",1,38,17,0
"44351",1,38,18,0
"46851",1,38,19,0
"49351",1,38,20,0
"51851",1,38,21,0
"54351",1,38,22,0
"56851",1,38,23,0
"59351",1,38,24,0
"61851",1,38,25,0
"64351",1,38,26,0
"66851",1,38,27,0
"69351",1,38,28,0
"71851",1,38,29,0
"74351",1,38,30,0
"76851",1,38,31,0
"79351",1,38,32,0
"81851",1,38,33,0
"84351",1,38,34,0
"86851",1,38,35,0
"89351",1,38,36,0
"91851",1,38,37,0
"94351",1,38,38,-1
"96851",1,38,39,0.279754288522606
"99351",1,38,40,0
"101851",1,38,41,0
"104351",1,38,42,0
"106851",1,38,43,0.299088447565922
"109351",1,38,44,0
"111851",1,38,45,0
"114351",1,38,46,0
"116851",1,38,47,0
"119351",1,38,48,0
"121851",1,38,49,0
"124351",1,38,50,0
"1901",1,39,1,0
"4401",1,39,2,0
"6901",1,39,3,0
"9401",1,39,4,0
"11901",1,39,5,0
"14401",1,39,6,0
"16901",1,39,7,0
"19401",1,39,8,0
"21901",1,39,9,0
"24401",1,39,10,0
"26901",1,39,11,0
"29401",1,39,12,0
"31901",1,39,13,0
"34401",1,39,14,0
"36901",1,39,15,0
"39401",1,39,16,0
"41901",1,39,17,0
"44401",1,39,18,0
"46901",1,39,19,0
"49401",1,39,20,0
"51901",1,39,21,0
"54401",1,39,22,0
"56901",1,39,23,0
"59401",1,39,24,0
"61901",1,39,25,0
"64401",1,39,26,0
"66901",1,39,27,0
"69401",1,39,28,0
"71901",1,39,29,0
"74401",1,39,30,0
"76901",1,39,31,0
"79401",1,39,32,0
"81901",1,39,33,0
"84401",1,39,34,0
"86901",1,39,35,0
"89401",1,39,36,0
"91901",1,39,37,0
"94401",1,39,38,0
"96901",1,39,39,-1
"99401",1,39,40,0.398021044223123
"101901",1,39,41,0
"104401",1,39,42,0
"106901",1,39,43,0
"109401",1,39,44,0
"111901",1,39,45,0
"114401",1,39,46,0
"116901",1,39,47,0
"119401",1,39,48,0
"121901",1,39,49,0
"124401",1,39,50,0
"1951",1,40,1,0
"4451",1,40,2,0
"6951",1,40,3,0
"9451",1,40,4,0
"11951",1,40,5,0
"14451",1,40,6,0
"16951",1,40,7,0
"19451",1,40,8,0
"21951",1,40,9,0
"24451",1,40,10,0
"26951",1,40,11,0
"29451",1,40,12,0
"31951",1,40,13,0
"34451",1,40,14,0
"36951",1,40,15,0
"39451",1,40,16,0
"41951",1,40,17,0
"44451",1,40,18,0
"46951",1,40,19,0
"49451",1,40,20,0
"51951",1,40,21,0
"54451",1,40,22,0
"56951",1,40,23,0
"59451",1,40,24,0
"61951",1,40,25,0
"64451",1,40,26,0
"66951",1,40,27,0
"69451",1,40,28,0
"71951",1,40,29,0
"74451",1,40,30,0
"76951",1,40,31,0
"79451",1,40,32,0
"81951",1,40,33,0
"84451",1,40,34,0
"86951",1,40,35,0
"89451",1,40,36,0
"91951",1,40,37,0
"94451",1,40,38,0
"96951",1,40,39,0
"99451",1,40,40,-1
"101951",1,40,41,0
"104451",1,40,42,0
"106951",1,40,43,0
"109451",1,40,44,0
"111951",1,40,45,0
"114451",1,40,46,0
"116951",1,40,47,0
"119451",1,40,48,0
"121951",1,40,49,0
"124451",1,40,50,0
"2001",1,41,1,0
"4501",1,41,2,0
"7001",1,41,3,0
"9501",1,41,4,0
"12001",1,41,5,0
"14501",1,41,6,0
"17001",1,41,7,0
"19501",1,41,8,0
"22001",1,41,9,0
"24501",1,41,10,0
"27001",1,41,11,0
"29501",1,41,12,0
"32001",1,41,13,0
"34501",1,41,14,0
"37001",1,41,15,0
"39501",1,41,16,0
"42001",1,41,17,0
"44501",1,41,18,0
"47001",1,41,19,0
"49501",1,41,20,0
"52001",1,41,21,0
"54501",1,41,22,0
"57001",1,41,23,0
"59501",1,41,24,0
"62001",1,41,25,0
"64501",1,41,26,0
"67001",1,41,27,0
"69501",1,41,28,0
"72001",1,41,29,0
"74501",1,41,30,0
"77001",1,41,31,0
"79501",1,41,32,0
"82001",1,41,33,0
"84501",1,41,34,0
"87001",1,41,35,0
"89501",1,41,36,0
"92001",1,41,37,0
"94501",1,41,38,0
"97001",1,41,39,0
"99501",1,41,40,0
"102001",1,41,41,-1
"104501",1,41,42,0.239591443799884
"107001",1,41,43,0
"109501",1,41,44,0
"112001",1,41,45,0.319490959580312
"114501",1,41,46,0
"117001",1,41,47,0
"119501",1,41,48,0
"122001",1,41,49,0
"124501",1,41,50,0
"2051",1,42,1,0
"4551",1,42,2,0
"7051",1,42,3,0
"9551",1,42,4,0
"12051",1,42,5,0
"14551",1,42,6,0
"17051",1,42,7,0
"19551",1,42,8,0
"22051",1,42,9,0
"24551",1,42,10,0
"27051",1,42,11,0
"29551",1,42,12,0
"32051",1,42,13,0
"34551",1,42,14,0
"37051",1,42,15,0
"39551",1,42,16,0
"42051",1,42,17,0
"44551",1,42,18,0
"47051",1,42,19,0
"49551",1,42,20,0
"52051",1,42,21,0
"54551",1,42,22,0
"57051",1,42,23,0
"59551",1,42,24,0
"62051",1,42,25,0
"64551",1,42,26,0
"67051",1,42,27,0
"69551",1,42,28,0
"72051",1,42,29,0
"74551",1,42,30,0
"77051",1,42,31,0
"79551",1,42,32,0
"82051",1,42,33,0
"84551",1,42,34,0
"87051",1,42,35,0
"89551",1,42,36,0
"92051",1,42,37,0
"94551",1,42,38,0
"97051",1,42,39,0
"99551",1,42,40,0
"102051",1,42,41,0
"104551",1,42,42,-1
"107051",1,42,43,0.425730423467749
"109551",1,42,44,0
"112051",1,42,45,0
"114551",1,42,46,0
"117051",1,42,47,0
"119551",1,42,48,0
"122051",1,42,49,0
"124551",1,42,50,0
"2101",1,43,1,0
"4601",1,43,2,0
"7101",1,43,3,0
"9601",1,43,4,0
"12101",1,43,5,0
"14601",1,43,6,0
"17101",1,43,7,0
"19601",1,43,8,0
"22101",1,43,9,0
"24601",1,43,10,0
"27101",1,43,11,0
"29601",1,43,12,0
"32101",1,43,13,0
"34601",1,43,14,0
"37101",1,43,15,0
"39601",1,43,16,0
"42101",1,43,17,0
"44601",1,43,18,0
"47101",1,43,19,0
"49601",1,43,20,0
"52101",1,43,21,0
"54601",1,43,22,0
"57101",1,43,23,0
"59601",1,43,24,0
"62101",1,43,25,0
"64601",1,43,26,0
"67101",1,43,27,0
"69601",1,43,28,0
"72101",1,43,29,0
"74601",1,43,30,0
"77101",1,43,31,0
"79601",1,43,32,0
"82101",1,43,33,0
"84601",1,43,34,0
"87101",1,43,35,0
"89601",1,43,36,0
"92101",1,43,37,0
"94601",1,43,38,0
"97101",1,43,39,0
"99601",1,43,40,0
"102101",1,43,41,0
"104601",1,43,42,0
"107101",1,43,43,-1
"109601",1,43,44,0.294352707191852
"112101",1,43,45,0
"114601",1,43,46,0
"117101",1,43,47,0
"119601",1,43,48,0.398048933046971
"122101",1,43,49,0
"124601",1,43,50,0
"2151",1,44,1,0
"4651",1,44,2,0
"7151",1,44,3,0
"9651",1,44,4,0
"12151",1,44,5,0
"14651",1,44,6,0
"17151",1,44,7,0
"19651",1,44,8,0
"22151",1,44,9,0
"24651",1,44,10,0
"27151",1,44,11,0
"29651",1,44,12,0
"32151",1,44,13,0
"34651",1,44,14,0
"37151",1,44,15,0
"39651",1,44,16,0
"42151",1,44,17,0
"44651",1,44,18,0
"47151",1,44,19,0
"49651",1,44,20,0
"52151",1,44,21,0
"54651",1,44,22,0
"57151",1,44,23,0
"59651",1,44,24,0
"62151",1,44,25,0
"64651",1,44,26,0
"67151",1,44,27,0
"69651",1,44,28,0
"72151",1,44,29,0
"74651",1,44,30,0
"77151",1,44,31,0
"79651",1,44,32,0
"82151",1,44,33,0
"84651",1,44,34,0
"87151",1,44,35,0
"89651",1,44,36,0
"92151",1,44,37,0
"94651",1,44,38,0
"97151",1,44,39,0
"99651",1,44,40,0
"102151",1,44,41,0
"104651",1,44,42,0
"107151",1,44,43,0
"109651",1,44,44,-1
"112151",1,44,45,0.541514148587234
"114651",1,44,46,0
"117151",1,44,47,0
"119651",1,44,48,0
"122151",1,44,49,0
"124651",1,44,50,0
"2201",1,45,1,0
"4701",1,45,2,0
"7201",1,45,3,0
"9701",1,45,4,0
"12201",1,45,5,0
"14701",1,45,6,0
"17201",1,45,7,0
"19701",1,45,8,0
"22201",1,45,9,0
"24701",1,45,10,0
"27201",1,45,11,0
"29701",1,45,12,0
"32201",1,45,13,0
"34701",1,45,14,0
"37201",1,45,15,0
"39701",1,45,16,0
"42201",1,45,17,0
"44701",1,45,18,0
"47201",1,45,19,0
"49701",1,45,20,0
"52201",1,45,21,0
"54701",1,45,22,0
"57201",1,45,23,0
"59701",1,45,24,0
"62201",1,45,25,0
"64701",1,45,26,0
"67201",1,45,27,0
"69701",1,45,28,0
"72201",1,45,29,0
"74701",1,45,30,0
"77201",1,45,31,0
"79701",1,45,32,0
"82201",1,45,33,0
"84701",1,45,34,0
"87201",1,45,35,0
"89701",1,45,36,0
"92201",1,45,37,0
"94701",1,45,38,0
"97201",1,45,39,0
"99701",1,45,40,0
"102201",1,45,41,0
"104701",1,45,42,0
"107201",1,45,43,0
"109701",1,45,44,0
"112201",1,45,45,-1
"114701",1,45,46,0
"117201",1,45,47,0
"119701",1,45,48,0
"122201",1,45,49,0
"124701",1,45,50,0
"2251",1,46,1,0
"4751",1,46,2,0
"7251",1,46,3,0
"9751",1,46,4,0
"12251",1,46,5,0
"14751",1,46,6,0
"17251",1,46,7,0
"19751",1,46,8,0
"22251",1,46,9,0
"24751",1,46,10,0
"27251",1,46,11,0
"29751",1,46,12,0
"32251",1,46,13,0
"34751",1,46,14,0
"37251",1,46,15,0
"39751",1,46,16,0
"42251",1,46,17,0
"44751",1,46,18,0
"47251",1,46,19,0
"49751",1,46,20,0
"52251",1,46,21,0
"54751",1,46,22,0
"57251",1,46,23,0
"59751",1,46,24,0
"62251",1,46,25,0
"64751",1,46,26,0
"67251",1,46,27,0
"69751",1,46,28,0
"72251",1,46,29,0
"74751",1,46,30,0
"77251",1,46,31,0
"79751",1,46,32,0
"82251",1,46,33,0
"84751",1,46,34,0
"87251",1,46,35,0
"89751",1,46,36,0
"92251",1,46,37,0
"94751",1,46,38,0
"97251",1,46,39,0
"99751",1,46,40,0
"102251",1,46,41,0
"104751",1,46,42,0
"107251",1,46,43,0
"109751",1,46,44,0
"112251",1,46,45,0
"114751",1,46,46,-1
"117251",1,46,47,0.452874301096223
"119751",1,46,48,0
