"","subject","node.i","node.j","value"
"3295",45,6,7,0.388677601063098
"3795",45,6,8,0
"4295",45,6,9,0
"4795",45,6,10,0.335532108445806
"345",45,7,1,0
"845",45,7,2,0
"1345",45,7,3,0
"1845",45,7,4,0
"2345",45,7,5,0
"2845",45,7,6,0
"3345",45,7,7,-1
"3845",45,7,8,0.437922362268503
"4345",45,7,9,0
"4845",45,7,10,0
"395",45,8,1,0
"895",45,8,2,0
"1395",45,8,3,0
"1895",45,8,4,0
"2395",45,8,5,0
"2895",45,8,6,0
"3395",45,8,7,0
"3895",45,8,8,-1
"4395",45,8,9,0.494419972674731
"4895",45,8,10,0
"445",45,9,1,0
"945",45,9,2,0
"1445",45,9,3,0
"1945",45,9,4,0
"2445",45,9,5,0
"2945",45,9,6,0
"3445",45,9,7,0
"3945",45,9,8,0
"4445",45,9,9,-1
"4945",45,9,10,0.2
"495",45,10,1,0
"995",45,10,2,0
"1495",45,10,3,0
"1995",45,10,4,0
"2495",45,10,5,0
"2995",45,10,6,0
"3495",45,10,7,0
"3995",45,10,8,0
"4495",45,10,9,0
"4995",45,10,10,-1
"46",46,1,1,-1
"546",46,1,2,0.298186278360093
"1046",46,1,3,0
"1546",46,1,4,0
"2046",46,1,5,0.522744798900972
"2546",46,1,6,0
"3046",46,1,7,0
"3546",46,1,8,0
"4046",46,1,9,0
"4546",46,1,10,0
"96",46,2,1,0
"596",46,2,2,-1
"1096",46,2,3,0.381791813158862
"1596",46,2,4,0
"2096",46,2,5,0
"2596",46,2,6,0
"3096",46,2,7,0
"3596",46,2,8,0
"4096",46,2,9,0
"4596",46,2,10,0
"146",46,3,1,0
"646",46,3,2,0
"1146",46,3,3,-1
"1646",46,3,4,0.552101323900559
"2146",46,3,5,0
"2646",46,3,6,0
"3146",46,3,7,0
"3646",46,3,8,0.44801358228426
"4146",46,3,9,0
"4646",46,3,10,0
"196",46,4,1,0
"696",46,4,2,0
"1196",46,4,3,0
"1696",46,4,4,-1
"2196",46,4,5,0.396156123611329
"2696",46,4,6,0
"3196",46,4,7,0
"3696",46,4,8,0
"4196",46,4,9,0
"4696",46,4,10,0
"246",46,5,1,0
"746",46,5,2,0
"1246",46,5,3,0
"1746",46,5,4,0
"2246",46,5,5,-1
"2746",46,5,6,0
"3246",46,5,7,0
"3746",46,5,8,0
"4246",46,5,9,0
"4746",46,5,10,0
"296",46,6,1,0
"796",46,6,2,0
"1296",46,6,3,0
"1796",46,6,4,0
"2296",46,6,5,0
"2796",46,6,6,-1
"3296",46,6,7,0.330379519996711
"3796",46,6,8,0
"4296",46,6,9,0
"4796",46,6,10,0.374879262543112
"346",46,7,1,0
"846",46,7,2,0
"1346",46,7,3,0
"1846",46,7,4,0
"2346",46,7,5,0
"2846",46,7,6,0
"3346",46,7,7,-1
"3846",46,7,8,0.400752448652301
"4346",46,7,9,0
"4846",46,7,10,0
"396",46,8,1,0
"896",46,8,2,0
"1396",46,8,3,0
"1896",46,8,4,0
"2396",46,8,5,0
"2896",46,8,6,0
"3396",46,8,7,0
"3896",46,8,8,-1
"4396",46,8,9,0.321710695562171
"4896",46,8,10,0
"446",46,9,1,0
"946",46,9,2,0
"1446",46,9,3,0
"1946",46,9,4,0
"2446",46,9,5,0
"2946",46,9,6,0
"3446",46,9,7,0
"3946",46,9,8,0
"4446",46,9,9,-1
"4946",46,9,10,0.458693855921443
"496",46,10,1,0
"996",46,10,2,0
"1496",46,10,3,0
"1996",46,10,4,0
"2496",46,10,5,0
"2996",46,10,6,0
"3496",46,10,7,0
"3996",46,10,8,0
"4496",46,10,9,0
"4996",46,10,10,-1
"47",47,1,1,-1
"547",47,1,2,0.466815503443364
"1047",47,1,3,0
"1547",47,1,4,0
"2047",47,1,5,0.45246386797711
"2547",47,1,6,0
"3047",47,1,7,0
"3547",47,1,8,0
"4047",47,1,9,0
"4547",47,1,10,0
"97",47,2,1,0
"597",47,2,2,-1
"1097",47,2,3,0.392167880372659
"1597",47,2,4,0
"2097",47,2,5,0
"2597",47,2,6,0
"3097",47,2,7,0
"3597",47,2,8,0
"4097",47,2,9,0
"4597",47,2,10,0
"147",47,3,1,0
"647",47,3,2,0
"1147",47,3,3,-1
"1647",47,3,4,0.48891726184126
"2147",47,3,5,0
"2647",47,3,6,0
"3147",47,3,7,0
"3647",47,3,8,0.399499492624447
"4147",47,3,9,0
"4647",47,3,10,0
"197",47,4,1,0
"697",47,4,2,0
"1197",47,4,3,0
"1697",47,4,4,-1
"2197",47,4,5,0.6
"2697",47,4,6,0
"3197",47,4,7,0
"3697",47,4,8,0
"4197",47,4,9,0
"4697",47,4,10,0
"247",47,5,1,0
"747",47,5,2,0
"1247",47,5,3,0
"1747",47,5,4,0
"2247",47,5,5,-1
"2747",47,5,6,0
"3247",47,5,7,0
"3747",47,5,8,0
"4247",47,5,9,0
"4747",47,5,10,0
"297",47,6,1,0
"797",47,6,2,0
"1297",47,6,3,0
"1797",47,6,4,0
"2297",47,6,5,0
"2797",47,6,6,-1
"3297",47,6,7,0.398821267604869
"3797",47,6,8,0
"4297",47,6,9,0
"4797",47,6,10,0.448549770731281
"347",47,7,1,0
"847",47,7,2,0
"1347",47,7,3,0
"1847",47,7,4,0
"2347",47,7,5,0
"2847",47,7,6,0
"3347",47,7,7,-1
"3847",47,7,8,0.491314081776137
"4347",47,7,9,0
"4847",47,7,10,0
"397",47,8,1,0
"897",47,8,2,0
"1397",47,8,3,0
"1897",47,8,4,0
"2397",47,8,5,0
"2897",47,8,6,0
"3397",47,8,7,0
"3897",47,8,8,-1
"4397",47,8,9,0.40559406788884
"4897",47,8,10,0
"447",47,9,1,0
"947",47,9,2,0
"1447",47,9,3,0
"1947",47,9,4,0
"2447",47,9,5,0
"2947",47,9,6,0
"3447",47,9,7,0
"3947",47,9,8,0
"4447",47,9,9,-1
"4947",47,9,10,0.289293010517399
"497",47,10,1,0
"997",47,10,2,0
"1497",47,10,3,0
"1997",47,10,4,0
"2497",47,10,5,0
"2997",47,10,6,0
"3497",47,10,7,0
"3997",47,10,8,0
"4497",47,10,9,0
"4997",47,10,10,-1
"48",48,1,1,-1
"548",48,1,2,0.372378214064524
"1048",48,1,3,0
"1548",48,1,4,0
"2048",48,1,5,0.410342444693732
"2548",48,1,6,0
"3048",48,1,7,0
"3548",48,1,8,0
"4048",48,1,9,0
"4548",48,1,10,0
"98",48,2,1,0
"598",48,2,2,-1
"1098",48,2,3,0.527645247367439
"1598",48,2,4,0
"2098",48,2,5,0
"2598",48,2,6,0
"3098",48,2,7,0
"3598",48,2,8,0
"4098",48,2,9,0
"4598",48,2,10,0
"148",48,3,1,0
"648",48,3,2,0
"1148",48,3,3,-1
"1648",48,3,4,0.586340061318454
"2148",48,3,5,0
"2648",48,3,6,0
"3148",48,3,7,0
"3648",48,3,8,0.42616624601614
"4148",48,3,9,0
"4648",48,3,10,0
"198",48,4,1,0
"698",48,4,2,0
"1198",48,4,3,0
"1698",48,4,4,-1
"2198",48,4,5,0.34774406983636
"2698",48,4,6,0
"3198",48,4,7,0
"3698",48,4,8,0
"4198",48,4,9,0
"4698",48,4,10,0
"248",48,5,1,0
"748",48,5,2,0
"1248",48,5,3,0
"1748",48,5,4,0
"2248",48,5,5,-1
"2748",48,5,6,0
"3248",48,5,7,0
"3748",48,5,8,0
"4248",48,5,9,0
"4748",48,5,10,0
"298",48,6,1,0
"798",48,6,2,0
"1298",48,6,3,0
"1798",48,6,4,0
"2298",48,6,5,0
"2798",48,6,6,-1
"3298",48,6,7,0.319235086910282
"3798",48,6,8,0
"4298",48,6,9,0
"4798",48,6,10,0.421889912088118
"348",48,7,1,0
"848",48,7,2,0
"1348",48,7,3,0
"1848",48,7,4,0
"2348",48,7,5,0
"2848",48,7,6,0
"3348",48,7,7,-1
"3848",48,7,8,0.468043858374895
"4348",48,7,9,0
"4848",48,7,10,0
"398",48,8,1,0
"898",48,8,2,0
"1398",48,8,3,0
"1898",48,8,4,0
"2398",48,8,5,0
"2898",48,8,6,0
"3398",48,8,7,0
"3898",48,8,8,-1
"4398",48,8,9,0.2
"4898",48,8,10,0
"448",48,9,1,0
"948",48,9,2,0
"1448",48,9,3,0
"1948",48,9,4,0
"2448",48,9,5,0
"2948",48,9,6,0
"3448",48,9,7,0
"3948",48,9,8,0
"4448",48,9,9,-1
"4948",48,9,10,0.499011487204949
"498",48,10,1,0
"998",48,10,2,0
"1498",48,10,3,0
"1998",48,10,4,0
"2498",48,10,5,0
"2998",48,10,6,0
"3498",48,10,7,0
"3998",48,10,8,0
"4498",48,10,9,0
"4998",48,10,10,-1
"49",49,1,1,-1
"549",49,1,2,0.521344449497535
"1049",49,1,3,0
"1549",49,1,4,0
"2049",49,1,5,0.233639354717023
"2549",49,1,6,0
"3049",49,1,7,0
"3549",49,1,8,0
"4049",49,1,9,0
"4549",49,1,10,0
"99",49,2,1,0
"599",49,2,2,-1
"1099",49,2,3,0.372533301354322
"1599",49,2,4,0
"2099",49,2,5,0
"2599",49,2,6,0
"3099",49,2,7,0
"3599",49,2,8,0
"4099",49,2,9,0
"4599",49,2,10,0
"149",49,3,1,0
"649",49,3,2,0
"1149",49,3,3,-1
"1649",49,3,4,0.386686554918647
"2149",49,3,5,0
"2649",49,3,6,0
"3149",49,3,7,0
"3649",49,3,8,0.328791454750564
"4149",49,3,9,0
"4649",49,3,10,0
"199",49,4,1,0
"699",49,4,2,0
"1199",49,4,3,0
"1699",49,4,4,-1
"2199",49,4,5,0.272949979629162
"2699",49,4,6,0
"3199",49,4,7,0
"3699",49,4,8,0
"4199",49,4,9,0
"4699",49,4,10,0
"249",49,5,1,0
"749",49,5,2,0
"1249",49,5,3,0
"1749",49,5,4,0
"2249",49,5,5,-1
"2749",49,5,6,0
"3249",49,5,7,0
"3749",49,5,8,0
"4249",49,5,9,0
"4749",49,5,10,0
"299",49,6,1,0
"799",49,6,2,0
"1299",49,6,3,0
"1799",49,6,4,0
"2299",49,6,5,0
"2799",49,6,6,-1
"3299",49,6,7,0.329644573846325
"3799",49,6,8,0
"4299",49,6,9,0
"4799",49,6,10,0.507268626789014
"349",49,7,1,0
"849",49,7,2,0
"1349",49,7,3,0
"1849",49,7,4,0
"2349",49,7,5,0
"2849",49,7,6,0
"3349",49,7,7,-1
"3849",49,7,8,0.42808804885233
"4349",49,7,9,0
"4849",49,7,10,0
"399",49,8,1,0
"899",49,8,2,0
"1399",49,8,3,0
"1899",49,8,4,0
"2399",49,8,5,0
"2899",49,8,6,0
"3399",49,8,7,0
"3899",49,8,8,-1
"4399",49,8,9,0.345879067008381
"4899",49,8,10,0
"449",49,9,1,0
"949",49,9,2,0
"1449",49,9,3,0
"1949",49,9,4,0
"2449",49,9,5,0
"2949",49,9,6,0
"3449",49,9,7,0
"3949",49,9,8,0
"4449",49,9,9,-1
"4949",49,9,10,0.266646927026361
"499",49,10,1,0
"999",49,10,2,0
"1499",49,10,3,0
"1999",49,10,4,0
"2499",49,10,5,0
"2999",49,10,6,0
"3499",49,10,7,0
"3999",49,10,8,0
"4499",49,10,9,0
"4999",49,10,10,-1
"50",50,1,1,-1
"550",50,1,2,0.398871443876931
"1050",50,1,3,0
"1550",50,1,4,0
"2050",50,1,5,0.373598664507776
"2550",50,1,6,0
"3050",50,1,7,0
"3550",50,1,8,0
"4050",50,1,9,0
"4550",50,1,10,0
"100",50,2,1,0
"600",50,2,2,-1
"1100",50,2,3,0.39991829708043
"1600",50,2,4,0
"2100",50,2,5,0
"2600",50,2,6,0
"3100",50,2,7,0
"3600",50,2,8,0
"4100",50,2,9,0
"4600",50,2,10,0
"150",50,3,1,0
"650",50,3,2,0
"1150",50,3,3,-1
"1650",50,3,4,0.375056371530457
"2150",50,3,5,0
"2650",50,3,6,0
"3150",50,3,7,0
"3650",50,3,8,0.305862780657167
"4150",50,3,9,0
"4650",50,3,10,0
"200",50,4,1,0
"700",50,4,2,0
"1200",50,4,3,0
"1700",50,4,4,-1
"2200",50,4,5,0.439657531871165
"2700",50,4,6,0
"3200",50,4,7,0
"3700",50,4,8,0
"4200",50,4,9,0
"4700",50,4,10,0
"250",50,5,1,0
"750",50,5,2,0
"1250",50,5,3,0
"1750",50,5,4,0
"2250",50,5,5,-1
"2750",50,5,6,0
"3250",50,5,7,0
"3750",50,5,8,0
"4250",50,5,9,0
"4750",50,5,10,0
"300",50,6,1,0
"800",50,6,2,0
"1300",50,6,3,0
"1800",50,6,4,0
"2300",50,6,5,0
"2800",50,6,6,-1
"3300",50,6,7,0.233598912306941
"3800",50,6,8,0
"4300",50,6,9,0
"4800",50,6,10,0.365281681026647
"350",50,7,1,0
"850",50,7,2,0
"1350",50,7,3,0
"1850",50,7,4,0
"2350",50,7,5,0
"2850",50,7,6,0
"3350",50,7,7,-1
"3850",50,7,8,0.29710249004562
"4350",50,7,9,0
"4850",50,7,10,0
"400",50,8,1,0
"900",50,8,2,0
"1400",50,8,3,0
"1900",50,8,4,0
"2400",50,8,5,0
"2900",50,8,6,0
"3400",50,8,7,0
"3900",50,8,8,-1
"4400",50,8,9,0.424309470022457
"4900",50,8,10,0
"450",50,9,1,0
"950",50,9,2,0
"1450",50,9,3,0
"1950",50,9,4,0
"2450",50,9,5,0
"2950",50,9,6,0
"3450",50,9,7,0
"3950",50,9,8,0
"4450",50,9,9,-1
"4950",50,9,10,0.274340989216618
"500",50,10,1,0
"1000",50,10,2,0
"1500",50,10,3,0
"2000",50,10,4,0
"2500",50,10,5,0
"3000",50,10,6,0
"3500",50,10,7,0
"4000",50,10,8,0
"4500",50,10,9,0
"5000",50,10,10,-1
